amount,txn_type,login_freq,sess_dur,pattern,age,anomaly
308.4976448924786,sale,7,88,high_value,veteran,moderate_risk
296.54634071708165,sale,7,113,high_value,veteran,low_risk
237.7724983096145,transfer,4,69,focused,established,low_risk
119.32962434927617,scam,2,33,random,new,high_risk
579.4036876395403,purchase,5,49,focused,established,low_risk
582.7732284327404,purchase,5,46,focused,established,low_risk
943.470034770528,purchase,2,37,random,new,low_risk
739.4202420320901,phishing,1,31,random,new,high_risk
530.4083809779647,transfer,5,40,focused,established,low_risk
683.1334029504505,sale,8,144,high_value,veteran,moderate_risk
877.5298354712913,purchase,1,32,random,new,low_risk
1138.9977335368242,purchase,1,26,random,new,low_risk
159.29180283885876,purchase,5,52,focused,established,low_risk
629.340098006229,purchase,4,71,focused,established,low_risk
446.4267381443917,scam,2,20,random,new,high_risk
469.14935397573333,purchase,2,28,random,new,low_risk
857.6430357534402,purchase,3,76,focused,established,low_risk
220.30599894929912,transfer,7,135,high_value,veteran,low_risk
748.795059252543,purchase,2,30,random,new,low_risk
887.42183941592,transfer,4,69,focused,established,low_risk
343.00395632067875,purchase,2,32,random,new,low_risk
616.6053377422452,sale,6,146,high_value,veteran,low_risk
356.3719507408799,sale,8,143,high_value,veteran,moderate_risk
684.6013321231983,transfer,6,86,high_value,veteran,low_risk
233.89873476143248,purchase,4,67,focused,established,low_risk
471.12210896325314,transfer,1,23,random,new,low_risk
743.7998270453634,transfer,6,82,high_value,veteran,low_risk
496.12751155974496,transfer,7,150,high_value,veteran,low_risk
650.6801332729525,purchase,5,74,focused,established,low_risk
614.8231438200204,transfer,1,24,random,new,low_risk
593.4319247096729,sale,8,89,high_value,veteran,moderate_risk
851.6321912603674,scam,2,29,random,new,high_risk
421.29259056713335,purchase,4,69,focused,established,low_risk
966.4823730206948,purchase,2,30,random,new,low_risk
774.61030518966,sale,6,141,high_value,veteran,moderate_risk
496.1065662994167,transfer,2,28,random,new,low_risk
489.5755169318707,transfer,4,49,focused,established,low_risk
517.2407321411658,sale,1,28,random,new,low_risk
502.7348174696603,transfer,5,53,focused,established,low_risk
910.92410730953,transfer,5,40,focused,established,low_risk
369.4150286072603,purchase,4,46,focused,established,low_risk
809.5881379822783,transfer,3,75,focused,established,low_risk
623.4324284344292,sale,7,134,high_value,veteran,low_risk
382.86449364458537,transfer,5,49,focused,established,low_risk
367.229595750472,purchase,1,36,random,new,low_risk
104.61145418176096,purchase,5,77,focused,established,low_risk
591.4731875490439,sale,8,128,high_value,veteran,low_risk
411.88513644984005,sale,8,138,high_value,veteran,low_risk
306.7556691638164,phishing,1,31,random,new,high_risk
650.3398273518192,purchase,4,71,focused,established,low_risk
458.83707163734135,transfer,5,42,focused,established,low_risk
597.9311455993532,transfer,3,66,focused,established,low_risk
574.7403801199173,phishing,2,32,random,new,high_risk
956.6849893015265,purchase,5,72,focused,established,low_risk
470.2687484950155,purchase,4,78,focused,established,low_risk
316.95355614868487,sale,2,22,random,new,low_risk
604.0201478934484,purchase,5,76,focused,established,low_risk
435.2171922160247,sale,8,128,high_value,veteran,low_risk
583.6469188403066,scam,2,20,random,new,high_risk
1067.552368159268,sale,2,29,random,new,low_risk
231.77974687087703,purchase,2,24,random,new,low_risk
50.485573507304764,transfer,3,61,focused,established,low_risk
450.9429018139342,transfer,4,48,focused,established,low_risk
785.4524234819803,purchase,4,41,focused,established,low_risk
239.29019356735517,sale,8,113,high_value,veteran,low_risk
701.5154870219112,transfer,3,53,focused,established,low_risk
453.8090119642684,purchase,2,38,random,new,low_risk
243.4903052855973,phishing,2,25,random,new,high_risk
754.9401478155655,purchase,2,35,random,new,low_risk
578.1657160242831,purchase,2,21,random,new,low_risk
68.33955773165798,sale,6,147,high_value,veteran,low_risk
525.3852261523638,transfer,3,72,focused,established,low_risk
417.61603943529184,purchase,5,41,focused,established,low_risk
593.0797465961989,transfer,2,32,random,new,low_risk
520.6577746677394,transfer,6,103,high_value,veteran,low_risk
832.5985686977234,purchase,5,44,focused,established,low_risk
746.988459345715,purchase,4,64,focused,established,low_risk
846.9811632831427,transfer,8,110,high_value,veteran,low_risk
534.2991552987298,transfer,7,101,high_value,veteran,low_risk
908.8121816646126,purchase,2,24,random,new,low_risk
0.01,purchase,5,53,focused,established,low_risk
697.0195674270539,scam,2,30,random,new,high_risk
858.8326226779743,scam,2,21,random,new,high_risk
225.69097248533484,purchase,3,66,focused,established,low_risk
486.77994488297134,sale,7,102,high_value,veteran,moderate_risk
513.6023644462621,sale,2,33,random,new,low_risk
834.8594126867949,purchase,3,72,focused,established,low_risk
770.8846986384642,sale,1,28,random,new,low_risk
336.1524970236062,transfer,5,40,focused,established,low_risk
461.81361618452394,transfer,6,147,high_value,veteran,low_risk
168.05672224018969,sale,6,158,high_value,veteran,low_risk
286.7597476970541,sale,7,95,high_value,veteran,low_risk
537.1741741046926,sale,8,113,high_value,veteran,low_risk
273.87001575254556,purchase,3,54,focused,established,low_risk
651.2724126790566,transfer,8,152,high_value,veteran,low_risk
311.9432631864096,transfer,4,46,focused,established,low_risk
912.6820379802707,transfer,1,20,random,new,low_risk
513.7734880497943,purchase,4,73,focused,established,low_risk
555.7670000787134,transfer,2,24,random,new,low_risk
217.68749777559515,sale,6,99,high_value,veteran,low_risk
1038.8773091670857,transfer,5,67,focused,established,low_risk
849.2174584404024,sale,8,139,high_value,veteran,moderate_risk
14.80551151372714,transfer,8,146,high_value,veteran,low_risk
253.38789977804834,transfer,1,25,random,new,low_risk
649.4906483276488,sale,8,107,high_value,veteran,low_risk
226.95701257842558,purchase,3,57,focused,established,low_risk
457.02684126296646,phishing,1,39,random,new,high_risk
350.53906952445385,purchase,2,37,random,new,low_risk
194.25869697675563,transfer,7,82,high_value,veteran,low_risk
212.65607248756106,scam,2,34,random,new,high_risk
412.0248321064305,transfer,2,38,random,new,low_risk
315.0068972995876,purchase,5,69,focused,established,low_risk
622.9702619912396,transfer,1,24,random,new,low_risk
544.3139160091121,purchase,4,51,focused,established,low_risk
623.6325845006824,sale,7,121,high_value,veteran,low_risk
87.42278979400726,sale,7,96,high_value,veteran,moderate_risk
769.9566499753571,sale,7,96,high_value,veteran,moderate_risk
540.0514717316282,transfer,6,110,high_value,veteran,low_risk
241.2614937235714,purchase,3,54,focused,established,low_risk
586.2818595285539,purchase,2,37,random,new,low_risk
492.6581014270123,sale,2,31,random,new,low_risk
557.0790606699684,purchase,4,51,focused,established,low_risk
658.8175198599047,transfer,8,149,high_value,veteran,low_risk
426.71666567490627,transfer,1,32,random,new,low_risk
378.0828403182735,sale,1,34,random,new,low_risk
791.1435208876437,purchase,1,26,random,new,low_risk
298.7688160851075,sale,2,34,random,new,low_risk
609.5011427213115,purchase,5,68,focused,established,low_risk
448.8433862759617,sale,2,36,random,new,low_risk
995.6608103153274,purchase,2,37,random,new,low_risk
73.41480864617404,purchase,2,39,random,new,low_risk
409.5258954751846,sale,7,115,high_value,veteran,low_risk
81.89226641616767,sale,6,111,high_value,veteran,low_risk
860.3028281191994,sale,8,116,high_value,veteran,moderate_risk
406.44932901222313,sale,8,135,high_value,veteran,moderate_risk
283.8097630318206,sale,8,153,high_value,veteran,low_risk
729.4170813977926,transfer,7,91,high_value,veteran,low_risk
274.7714244229694,transfer,8,87,high_value,veteran,low_risk
335.9934822077687,sale,8,131,high_value,veteran,moderate_risk
549.7075264533494,purchase,2,22,random,new,low_risk
551.5477970681629,sale,7,97,high_value,veteran,low_risk
408.5896258976002,sale,7,110,high_value,veteran,low_risk
276.05371171825914,transfer,4,76,focused,established,low_risk
324.6827784808429,sale,7,102,high_value,veteran,low_risk
497.6935094288891,purchase,4,45,focused,established,low_risk
817.1614204948521,transfer,4,50,focused,established,low_risk
360.6026408062757,purchase,5,69,focused,established,low_risk
121.81125953710011,purchase,4,40,focused,established,low_risk
517.0063585397794,sale,6,157,high_value,veteran,low_risk
300.4271174859658,phishing,2,26,random,new,high_risk
461.184220556933,transfer,7,87,high_value,veteran,low_risk
382.3231242631487,transfer,5,70,focused,established,low_risk
657.391955056737,purchase,4,56,focused,established,low_risk
363.84106248158434,purchase,5,47,focused,established,low_risk
642.9256003879967,scam,2,36,random,new,high_risk
524.2774629062648,transfer,6,113,high_value,veteran,low_risk
479.66991457050483,sale,8,99,high_value,veteran,low_risk
423.94556920798374,transfer,4,51,focused,established,low_risk
578.126342726735,purchase,5,60,focused,established,low_risk
132.50579407459122,purchase,3,78,focused,established,low_risk
870.8967125701189,transfer,8,105,high_value,veteran,low_risk
773.2958087172553,transfer,5,55,focused,established,low_risk
620.4976753811662,sale,2,28,random,new,low_risk
296.76011903666637,purchase,2,36,random,new,low_risk
434.06596987108713,purchase,3,42,focused,established,low_risk
275.3636953572761,sale,1,31,random,new,low_risk
389.4681368397295,purchase,3,42,focused,established,low_risk
470.1893388353362,sale,6,136,high_value,veteran,moderate_risk
978.8616400072865,transfer,3,48,focused,established,low_risk
645.4612501807185,sale,6,118,high_value,veteran,low_risk
834.119152297691,sale,6,90,high_value,veteran,moderate_risk
834.5303961900306,sale,7,92,high_value,veteran,moderate_risk
811.8433692079714,sale,6,94,high_value,veteran,moderate_risk
664.5055934370463,sale,1,39,random,new,low_risk
892.4878262738512,purchase,2,26,random,new,low_risk
141.37686923386497,phishing,1,35,random,new,high_risk
570.9401652748988,sale,6,113,high_value,veteran,low_risk
278.164019082584,sale,7,135,high_value,veteran,moderate_risk
329.4113491762848,transfer,1,20,random,new,low_risk
197.9164477950087,transfer,5,77,focused,established,low_risk
104.13029961751573,transfer,6,136,high_value,veteran,low_risk
672.8707348083586,purchase,5,75,focused,established,low_risk
156.0234207972407,sale,7,91,high_value,veteran,low_risk
733.4799837408309,transfer,5,73,focused,established,low_risk
637.9510786363387,sale,8,150,high_value,veteran,moderate_risk
810.8465218867183,transfer,7,107,high_value,veteran,low_risk
626.7149056562323,scam,1,33,random,new,high_risk
580.105020220188,sale,8,127,high_value,veteran,low_risk
599.9934211266304,sale,7,100,high_value,veteran,low_risk
591.2686145794715,purchase,3,52,focused,established,low_risk
187.76886643993555,sale,8,119,high_value,veteran,moderate_risk
963.4118516073687,transfer,7,105,high_value,veteran,low_risk
566.3633400743869,transfer,7,93,high_value,veteran,low_risk
503.58336041405477,sale,1,39,random,new,low_risk
796.4042348710645,transfer,6,149,high_value,veteran,low_risk
569.8842588815145,sale,1,27,random,new,low_risk
363.2733634954134,purchase,3,77,focused,established,low_risk
552.261002467308,purchase,4,48,focused,established,low_risk
387.9203478321999,transfer,3,50,focused,established,low_risk
613.0309007014305,sale,7,114,high_value,veteran,low_risk
683.6723257459992,transfer,4,72,focused,established,low_risk
564.0153153734874,transfer,2,28,random,new,low_risk
487.3103225546584,purchase,2,21,random,new,low_risk
237.9086763863537,sale,7,107,high_value,veteran,low_risk
4.535563696499651,sale,8,157,high_value,veteran,low_risk
455.685806469457,transfer,7,128,high_value,veteran,low_risk
189.49307089331052,transfer,8,122,high_value,veteran,low_risk
611.142745599405,sale,8,144,high_value,veteran,low_risk
208.1659036901113,sale,1,30,random,new,low_risk
142.31933266271943,sale,1,21,random,new,low_risk
720.9309667766915,transfer,2,23,random,new,low_risk
534.0812545082055,transfer,8,112,high_value,veteran,low_risk
559.2209063331043,sale,2,26,random,new,low_risk
713.7196289151294,transfer,2,35,random,new,low_risk
106.68909869671535,sale,6,80,high_value,veteran,moderate_risk
448.3465224966607,purchase,4,58,focused,established,low_risk
456.69984045246883,sale,8,101,high_value,veteran,low_risk
634.0417316070002,sale,8,158,high_value,veteran,low_risk
380.52115701836203,sale,6,81,high_value,veteran,low_risk
477.1459089119173,transfer,6,153,high_value,veteran,low_risk
452.7483129796065,sale,1,26,random,new,low_risk
97.06570055068113,transfer,1,24,random,new,low_risk
403.46252557238523,sale,8,151,high_value,veteran,low_risk
646.7445556321222,phishing,2,36,random,new,high_risk
0.01,transfer,4,57,focused,established,low_risk
93.40074343266639,transfer,5,76,focused,established,low_risk
764.7037425640568,phishing,1,21,random,new,high_risk
710.8217592405293,sale,6,84,high_value,veteran,moderate_risk
1079.7032875863852,transfer,3,71,focused,established,low_risk
266.7298384946954,purchase,2,27,random,new,low_risk
445.7485096410842,purchase,5,51,focused,established,low_risk
622.1106658398437,purchase,5,40,focused,established,low_risk
100.89773099141951,purchase,5,69,focused,established,low_risk
613.1422376080925,purchase,4,79,focused,established,low_risk
588.3865046980721,transfer,5,63,focused,established,low_risk
950.4948475165601,transfer,2,24,random,new,low_risk
534.0059603205634,transfer,2,30,random,new,low_risk
683.9357105514424,transfer,8,120,high_value,veteran,low_risk
627.9058179174922,purchase,4,66,focused,established,low_risk
646.1463454693919,transfer,7,112,high_value,veteran,low_risk
646.2032018508605,purchase,5,74,focused,established,low_risk
0.01,sale,1,25,random,new,low_risk
879.2043884215482,phishing,2,34,random,new,high_risk
246.93972660748352,sale,7,139,high_value,veteran,low_risk
240.6339383693267,purchase,4,65,focused,established,low_risk
736.4986614655279,sale,6,110,high_value,veteran,moderate_risk
791.7721293277168,purchase,5,45,focused,established,low_risk
476.50127965355387,purchase,3,69,focused,established,low_risk
442.28943121630016,transfer,3,71,focused,established,low_risk
